qseqid	sseqid	bitscore
RECA_ACIFI	RECA_PSEPU	489
RECA_ACIFI	RECA_PSETO	488
RECA_ACIFI	RECA_PROMI	487
RECA_ACIFI	RECA_NEIMB	486
RECA_ACIFI	RECA_NEIGO	485
RECA_ACIFI	RECA_PSEFL	485
RECA_ACIFI	RECA_SHISO	484
RECA_ACIFI	RECA_PHOPR	483
RECA_ACIFI	RECA_SODGM	481
RECA_ACIFI	RECA_SODGL	481
RECA_ACIFI	RECA_VIBVY	481
RECA_ACIFI	RECA_ENTAG	481
RECA_ACIFI	RECA_SERMA	478
RECA_ACIFI	RECA_PECAS	478
RECA_ACIFI	RECA_MANHA	478
RECA_ACIFI	RECA_ALIFM	475
RECA_ACIFI	RECA_VIBAN	474
RECA_ACIFI	RECA_STRVP	474
RECA_ACIFI	RECA_STRAM	473
RECA_ACIFI	RECA_STRLI	470
RECA_ACIFI	RECA_XANCI	468
RECA_ACIFI	RECA_XANAC	468
RECA_ACIFI	RECA_LEIXX	464
RECA_ACIFI	RECA_STRRM	464
RECA_ACIFI	RECA_LEPME	464
RECA_ACIFI	RECA_CLOB8	459
RECA_ACIFI	RECA_BDEBA	460
RECA_ACIFI	RECA_COREF	458
RECA_ACIFI	RECA_DESPS	456
RECA_ACIFI	RECA_RICPR	454
RECA_ACIFI	RECA_BIFBR	454
RECA_ACIFI	RECA_CLOPE	452
RECA_ACIFI	RECA_LISIV	451
RECA_ACIFI	RECA_BIFLO	452
RECA_ACIFI	RECA_LISWE	450
RECA_ACIFI	RECA_STAAR	449
RECA_ACIFI	RECA_STAAS	449
RECA_ACIFI	RECA_STAAC	449
RECA_ACIFI	RECA_STAAB	449
RECA_ACIFI	RECA_STAAW	449
RECA_ACIFI	RECA_STAAU	449
RECA_ACIFI	RECA_LISSE	449
RECA_ACIFI	RECA_LISIN	448
RECA_ACIFI	RECA_HALH5	448
RECA_ACIFI	RECA_PSECP	448
RECA_ACIFI	RECA_BACLI	446
RECA_ACIFI	RECA_LEVBA	446
RECA_ACIFI	RECA_NEIMU	438
RECA_ACIFI	RECA_CAMLA	435
RECA_ACIFI	RECA_CAMJE	434
RECA_ACIFI	RECA_STAES	432
RECA_ACIFI	RECA_LACPE	434
RECA_ACIFI	RECA_LIMRJ	432
RECA_ACIFI	RECA_LIMRD	432
RECA_ACIFI	RECA_LIMPL	430
RECA_ACIFI	RECA_PARMW	428
RECA_ACIFI	RECA_LATSS	423
RECA_ACIFI	RECA_THEM4	422
RECA_ACIFI	RECA_THEAQ	420
RECA_ACIFI	RECA_TRIV2	418
RECA_ACIFI	RECA_STRAG	413
RECA_ACIFI	RECA_THEP1	409
RECA_ACIFI	RECA_THESQ	407
RECA_ACIFI	RECA_LACAC	407
RECA_ACIFI	RECA_THENN	405
RECA_ACIFI	RECA_AQUPY	403
RECA_ACIFI	RECA_THET2	398
RECA_ACIFI	RECA_THET8	398
RECA_ACIFI	RECA_BACFR	396
RECA_ACIFI	RECA_THETH	396
RECA_ACIFI	RECA_LACLC	390
RECA_ACIFI	RECA_FUSNN	385
RECA_ACIFI	RECA_DEIGD	382
RECA_ACIFI	RECA_PETMO	365
RECA_SERMA	RECA_ENTAG	670
RECA_SERMA	RECA_PECAS	662
RECA_SERMA	RECA_SODGM	655
RECA_SERMA	RECA_SODGL	655
RECA_SERMA	RECA_PROMI	631
RECA_SERMA	RECA_SHISO	623
RECA_SERMA	RECA_VIBPA	593
RECA_SERMA	RECA_VIBAN	587
RECA_SERMA	RECA_PHOPR	583
RECA_SERMA	RECA_ALIFM	583
RECA_SERMA	RECA_VIBVY	581
RECA_SERMA	RECA_IDILO	542
RECA_SERMA	RECA_PSETO	521
RECA_SERMA	RECA_PSEPU	518
RECA_SERMA	RECA_PSEFL	518
RECA_SERMA	RECA_HYDCU	514
RECA_SERMA	RECA_STUST	514
RECA_SERMA	RECA_ACIAD	508
RECA_SERMA	RECA_MANHA	501
RECA_SERMA	RECA_ALKEH	496
RECA_SERMA	RECA_METME	488
RECA_SERMA	RECA_METFL	488
RECA_SERMA	RECA_RHILV	484
RECA_SERMA	RECA_RHIET	484
RECA_SERMA	RECA_ACIFI	483
RECA_SERMA	RECA_STRMK	482
RECA_SERMA	RECA_RHOPA	479
RECA_SERMA	RECA_GLUOX	476
RECA_SERMA	RECA_XANOR	476
RECA_SERMA	RECA_HERAR	473
RECA_SERMA	RECA_ZYMMO	471
RECA_SERMA	RECA_XANCP	471
RECA_SERMA	RECA_NEIMB	468
RECA_SERMA	RECA_NEIGO	467
RECA_SERMA	RECA_LEPME	468
RECA_SERMA	RECA_BLAVI	464
RECA_SERMA	RECA_BORPE	464
RECA_SERMA	RECA_RHOCA	463
RECA_SERMA	RECA_STRVP	462
RECA_SERMA	RECA_LEIXX	461
RECA_SERMA	RECA_PARDE	460
RECA_SERMA	RECA_STRAM	459
RECA_SERMA	RECA_CLOPE	457
RECA_SERMA	RECA_STRLI	455
RECA_SERMA	RECA_BDEBA	455
RECA_SERMA	RECA_XANCI	453
RECA_SERMA	RECA_XANAC	453
RECA_SERMA	RECA_STRRM	453
RECA_SERMA	RECA_HALH5	452
RECA_SERMA	RECA_RICPR	446
RECA_SERMA	RECA_DESPS	446
RECA_SERMA	RECA_STAAR	445
RECA_SERMA	RECA_STAAS	445
RECA_SERMA	RECA_STAAC	445
RECA_SERMA	RECA_STAAB	445
RECA_SERMA	RECA_STAAW	445
RECA_SERMA	RECA_STAAU	445
RECA_SERMA	RECA_CLOB8	442
RECA_SERMA	RECA_BIFLO	442
RECA_SERMA	RECA_BIFBR	442
RECA_SERMA	RECA_BACLI	439
RECA_SERMA	RECA_PSECP	434
RECA_SERMA	RECA_LISIV	432
RECA_SERMA	RECA_LISSE	432
RECA_SERMA	RECA_COREF	433
RECA_SERMA	RECA_STAES	432
RECA_SERMA	RECA_LISIN	432
RECA_SERMA	RECA_LISWE	431
RECA_SERMA	RECA_LEVBA	429
RECA_SERMA	RECA_LIMPL	427
RECA_SERMA	RECA_LACPE	426
RECA_SERMA	RECA_NEIMU	420
RECA_SERMA	RECA_LATSS	418
RECA_SERMA	RECA_LIMRJ	416
RECA_SERMA	RECA_LIMRD	416
RECA_SERMA	RECA_CAMJE	414
RECA_SERMA	RECA_CAMLA	414
RECA_SERMA	RECA_STRAG	414
RECA_SERMA	RECA_PARMW	413
RECA_SERMA	RECA_LACLC	405
RECA_SERMA	RECA_THEAQ	401
RECA_SERMA	RECA_THEM4	400
RECA_SERMA	RECA_TRIV2	399
RECA_SERMA	RECA_THET2	398
RECA_SERMA	RECA_THEP1	397
RECA_SERMA	RECA_THENN	396
RECA_SERMA	RECA_AQUPY	394
RECA_SERMA	RECA_THET8	393
RECA_SERMA	RECA_THETH	391
RECA_SERMA	RECA_THESQ	390
RECA_SERMA	RECA_LACAC	390
RECA_SERMA	RECA_FUSNN	385
RECA_SERMA	RECA_BACFR	381
RECA_SERMA	RECA_DEIGD	375
RECA_SERMA	RECA_PETMO	373
RECA_METFL	RECA_METME	572
RECA_METFL	RECA_HYDCU	552
RECA_METFL	RECA_BORPE	533
RECA_METFL	RECA_IDILO	531
RECA_METFL	RECA_ACIFI	526
RECA_METFL	RECA_STUST	520
RECA_METFL	RECA_VIBPA	520
RECA_METFL	RECA_HERAR	520
RECA_METFL	RECA_XANOR	519
RECA_METFL	RECA_STRMK	517
RECA_METFL	RECA_PROMI	516
RECA_METFL	RECA_PSETO	516
RECA_METFL	RECA_ACIAD	516
RECA_METFL	RECA_ALKEH	515
RECA_METFL	RECA_PSEPU	515
RECA_METFL	RECA_PECAS	514
RECA_METFL	RECA_PSEFL	513
RECA_METFL	RECA_VIBVY	512
RECA_METFL	RECA_VIBAN	512
RECA_METFL	RECA_ALIFM	512
RECA_METFL	RECA_XANCP	511
RECA_METFL	RECA_SODGM	511
RECA_METFL	RECA_SODGL	511
RECA_METFL	RECA_ENTAG	509
RECA_METFL	RECA_SHISO	508
RECA_METFL	RECA_PHOPR	507
RECA_METFL	RECA_MANHA	506
RECA_METFL	RECA_SERMA	505
RECA_METFL	RECA_NEIMB	503
RECA_METFL	RECA_NEIGO	501
RECA_METFL	RECA_GLUOX	499
RECA_METFL	RECA_RHOPA	496
RECA_METFL	RECA_RHILV	493
RECA_METFL	RECA_RHOCA	493
RECA_METFL	RECA_XANCI	491
RECA_METFL	RECA_XANAC	491
RECA_METFL	RECA_RHIET	491
RECA_METFL	RECA_PARDE	491
RECA_METFL	RECA_BLAVI	491
RECA_METFL	RECA_ZYMMO	485
RECA_METFL	RECA_BDEBA	479
RECA_METFL	RECA_CLOPE	474
RECA_METFL	RECA_RICPR	474
RECA_METFL	RECA_HALH5	469
RECA_METFL	RECA_STRAM	468
RECA_METFL	RECA_STRVP	468
RECA_METFL	RECA_LEPME	468
RECA_METFL	RECA_DESPS	466
RECA_METFL	RECA_BACLI	464
RECA_METFL	RECA_STRLI	463
RECA_METFL	RECA_LEIXX	461
RECA_METFL	RECA_CLOB8	459
RECA_METFL	RECA_STRRM	460
RECA_METFL	RECA_COREF	457
RECA_METFL	RECA_BIFBR	457
RECA_METFL	RECA_BIFLO	456
RECA_METFL	RECA_LISSE	454
RECA_METFL	RECA_LISWE	453
RECA_METFL	RECA_LISIV	453
RECA_METFL	RECA_LISIN	452
RECA_METFL	RECA_PSECP	451
RECA_METFL	RECA_STAAR	450
RECA_METFL	RECA_STAAS	450
RECA_METFL	RECA_STAAC	450
RECA_METFL	RECA_STAAB	450
RECA_METFL	RECA_STAAW	450
RECA_METFL	RECA_STAAU	450
RECA_METFL	RECA_NEIMU	441
RECA_METFL	RECA_LACPE	443
RECA_METFL	RECA_LEVBA	443
RECA_METFL	RECA_LIMRJ	441
RECA_METFL	RECA_LIMRD	441
RECA_METFL	RECA_CAMLA	438
RECA_METFL	RECA_LATSS	439
RECA_METFL	RECA_CAMJE	437
RECA_METFL	RECA_STAES	435
RECA_METFL	RECA_LIMPL	430
RECA_METFL	RECA_STRAG	426
RECA_METFL	RECA_THEAQ	417
RECA_METFL	RECA_PARMW	418
RECA_METFL	RECA_THET8	412
RECA_METFL	RECA_BACFR	411
RECA_METFL	RECA_LACAC	412
RECA_METFL	RECA_THEM4	411
RECA_METFL	RECA_THETH	410
RECA_METFL	RECA_AQUPY	410
RECA_METFL	RECA_THET2	409
RECA_METFL	RECA_THENN	407
RECA_METFL	RECA_THEP1	407
RECA_METFL	RECA_THESQ	405
RECA_METFL	RECA_TRIV2	403
RECA_METFL	RECA_LACLC	404
RECA_METFL	RECA_DEIGD	388
RECA_METFL	RECA_PETMO	388
RECA_METFL	RECA_FUSNN	378
RECA_NEIGO	RECA_NEIMB	706
RECA_NEIGO	RECA_NEIMU	534
RECA_NEIGO	RECA_HYDCU	503
RECA_NEIGO	RECA_IDILO	503
RECA_NEIGO	RECA_HERAR	499
RECA_NEIGO	RECA_ACIFI	495
RECA_NEIGO	RECA_METME	494
RECA_NEIGO	RECA_RHILV	494
RECA_NEIGO	RECA_RHIET	494
RECA_NEIGO	RECA_METFL	491
RECA_NEIGO	RECA_RHOCA	491
RECA_NEIGO	RECA_GLUOX	490
RECA_NEIGO	RECA_ACIAD	489
RECA_NEIGO	RECA_RHOPA	489
RECA_NEIGO	RECA_PSETO	488
RECA_NEIGO	RECA_ALIFM	487
RECA_NEIGO	RECA_PROMI	487
RECA_NEIGO	RECA_PSEFL	486
RECA_NEIGO	RECA_PSEPU	486
RECA_NEIGO	RECA_BLAVI	484
RECA_NEIGO	RECA_PECAS	485
RECA_NEIGO	RECA_ALKEH	484
RECA_NEIGO	RECA_STUST	483
RECA_NEIGO	RECA_BORPE	483
RECA_NEIGO	RECA_VIBPA	481
RECA_NEIGO	RECA_SHISO	482
RECA_NEIGO	RECA_VIBVY	479
RECA_NEIGO	RECA_VIBAN	479
RECA_NEIGO	RECA_ENTAG	478
RECA_NEIGO	RECA_ZYMMO	478
RECA_NEIGO	RECA_PARDE	476
RECA_NEIGO	RECA_SODGM	476
RECA_NEIGO	RECA_SODGL	476
RECA_NEIGO	RECA_XANOR	472
RECA_NEIGO	RECA_SERMA	471
RECA_NEIGO	RECA_PHOPR	470
RECA_NEIGO	RECA_STRVP	471
RECA_NEIGO	RECA_MANHA	471
RECA_NEIGO	RECA_XANCP	469
RECA_NEIGO	RECA_RICPR	469
RECA_NEIGO	RECA_LEPME	471
RECA_NEIGO	RECA_STRMK	468
RECA_NEIGO	RECA_STRLI	469
RECA_NEIGO	RECA_STAAR	468
RECA_NEIGO	RECA_STAAS	468
RECA_NEIGO	RECA_STAAC	468
RECA_NEIGO	RECA_STAAB	468
RECA_NEIGO	RECA_STAAW	468
RECA_NEIGO	RECA_STAAU	468
RECA_NEIGO	RECA_HALH5	467
RECA_NEIGO	RECA_BDEBA	468
RECA_NEIGO	RECA_STRAM	467
RECA_NEIGO	RECA_STRRM	461
RECA_NEIGO	RECA_LEIXX	460
RECA_NEIGO	RECA_XANCI	455
RECA_NEIGO	RECA_XANAC	455
RECA_NEIGO	RECA_STAES	455
RECA_NEIGO	RECA_BACLI	455
RECA_NEIGO	RECA_LISIV	455
RECA_NEIGO	RECA_LISWE	455
RECA_NEIGO	RECA_LISSE	454
RECA_NEIGO	RECA_BIFLO	456
RECA_NEIGO	RECA_LISIN	454
RECA_NEIGO	RECA_COREF	455
RECA_NEIGO	RECA_CLOPE	452
RECA_NEIGO	RECA_CAMJE	452
RECA_NEIGO	RECA_BIFBR	452
RECA_NEIGO	RECA_CAMLA	449
RECA_NEIGO	RECA_CLOB8	449
RECA_NEIGO	RECA_LEVBA	444
RECA_NEIGO	RECA_LIMRJ	444
RECA_NEIGO	RECA_LIMRD	444
RECA_NEIGO	RECA_DESPS	441
RECA_NEIGO	RECA_PSECP	441
RECA_NEIGO	RECA_LACPE	438
RECA_NEIGO	RECA_LATSS	437
RECA_NEIGO	RECA_LIMPL	431
RECA_NEIGO	RECA_STRAG	429
RECA_NEIGO	RECA_PARMW	416
RECA_NEIGO	RECA_LACAC	415
RECA_NEIGO	RECA_THEM4	413
RECA_NEIGO	RECA_LACLC	414
RECA_NEIGO	RECA_BACFR	409
RECA_NEIGO	RECA_THENN	409
RECA_NEIGO	RECA_TRIV2	408
RECA_NEIGO	RECA_THEAQ	407
RECA_NEIGO	RECA_THEP1	406
RECA_NEIGO	RECA_THESQ	403
RECA_NEIGO	RECA_AQUPY	400
RECA_NEIGO	RECA_THET8	394
RECA_NEIGO	RECA_THET2	392
RECA_NEIGO	RECA_THETH	392
RECA_NEIGO	RECA_PETMO	387
RECA_NEIGO	RECA_FUSNN	379
RECA_NEIGO	RECA_DEIGD	367
RECA_BACFR	RECA_BACLI	457
RECA_BACFR	RECA_HALH5	452
RECA_BACFR	RECA_STRAM	452
RECA_BACFR	RECA_BIFBR	452
RECA_BACFR	RECA_PSECP	449
RECA_BACFR	RECA_STRLI	450
RECA_BACFR	RECA_RHILV	448
RECA_BACFR	RECA_STRVP	449
RECA_BACFR	RECA_BIFLO	449
RECA_BACFR	RECA_STAAR	446
RECA_BACFR	RECA_STAAS	446
RECA_BACFR	RECA_STAAC	446
RECA_BACFR	RECA_STAAB	446
RECA_BACFR	RECA_STAAW	446
RECA_BACFR	RECA_STAAU	446
RECA_BACFR	RECA_STRRM	447
RECA_BACFR	RECA_RHIET	444
RECA_BACFR	RECA_COREF	443
RECA_BACFR	RECA_ZYMMO	439
RECA_BACFR	RECA_HYDCU	438
RECA_BACFR	RECA_LEVBA	438
RECA_BACFR	RECA_LEIXX	437
RECA_BACFR	RECA_GLUOX	436
RECA_BACFR	RECA_NEIMB	434
RECA_BACFR	RECA_NEIGO	434
RECA_BACFR	RECA_HERAR	433
RECA_BACFR	RECA_STAES	431
RECA_BACFR	RECA_LISSE	431
RECA_BACFR	RECA_LISIV	431
RECA_BACFR	RECA_LISWE	431
RECA_BACFR	RECA_CLOPE	429
RECA_BACFR	RECA_LISIN	429
RECA_BACFR	RECA_XANOR	429
RECA_BACFR	RECA_XANCP	428
RECA_BACFR	RECA_RHOCA	429
RECA_BACFR	RECA_STRMK	428
RECA_BACFR	RECA_IDILO	428
RECA_BACFR	RECA_LACPE	427
RECA_BACFR	RECA_DESPS	426
RECA_BACFR	RECA_ACIAD	426
RECA_BACFR	RECA_RHOPA	426
RECA_BACFR	RECA_CLOB8	425
RECA_BACFR	RECA_ACIFI	424
RECA_BACFR	RECA_STRAG	425
RECA_BACFR	RECA_BLAVI	422
RECA_BACFR	RECA_LIMPL	422
RECA_BACFR	RECA_PARDE	422
RECA_BACFR	RECA_LATSS	421
RECA_BACFR	RECA_METME	419
RECA_BACFR	RECA_BDEBA	420
RECA_BACFR	RECA_BORPE	418
RECA_BACFR	RECA_PROMI	418
RECA_BACFR	RECA_PSETO	417
RECA_BACFR	RECA_MANHA	418
RECA_BACFR	RECA_LIMRJ	417
RECA_BACFR	RECA_LIMRD	417
RECA_BACFR	RECA_PSEFL	416
RECA_BACFR	RECA_PSEPU	415
RECA_BACFR	RECA_LEPME	416
RECA_BACFR	RECA_ALKEH	413
RECA_BACFR	RECA_PARMW	413
RECA_BACFR	RECA_RICPR	411
RECA_BACFR	RECA_PHOPR	412
RECA_BACFR	RECA_METFL	411
RECA_BACFR	RECA_CAMJE	409
RECA_BACFR	RECA_STUST	409
RECA_BACFR	RECA_PECAS	409
RECA_BACFR	RECA_LACAC	408
RECA_BACFR	RECA_LACLC	409
RECA_BACFR	RECA_AQUPY	406
RECA_BACFR	RECA_XANCI	405
RECA_BACFR	RECA_XANAC	405
RECA_BACFR	RECA_SHISO	405
RECA_BACFR	RECA_CAMLA	404
RECA_BACFR	RECA_SERMA	404
RECA_BACFR	RECA_ENTAG	403
RECA_BACFR	RECA_VIBPA	402
RECA_BACFR	RECA_SODGM	402
RECA_BACFR	RECA_SODGL	402
RECA_BACFR	RECA_THENN	402
RECA_BACFR	RECA_VIBVY	402
RECA_BACFR	RECA_ALIFM	400
RECA_BACFR	RECA_THEM4	400
RECA_BACFR	RECA_NEIMU	396
RECA_BACFR	RECA_VIBAN	398
RECA_BACFR	RECA_THEAQ	396
RECA_BACFR	RECA_THESQ	396
RECA_BACFR	RECA_TRIV2	395
RECA_BACFR	RECA_THEP1	393
RECA_BACFR	RECA_THET8	390
RECA_BACFR	RECA_THET2	389
RECA_BACFR	RECA_THETH	388
RECA_BACFR	RECA_DEIGD	366
RECA_BACFR	RECA_PETMO	366
RECA_BACFR	RECA_FUSNN	360
RECA_RHILV	RECA_RHIET	676
RECA_RHILV	RECA_RHOPA	585
RECA_RHILV	RECA_BLAVI	579
RECA_RHILV	RECA_ZYMMO	540
RECA_RHILV	RECA_GLUOX	537
RECA_RHILV	RECA_RHOCA	536
RECA_RHILV	RECA_PARDE	528
RECA_RHILV	RECA_HYDCU	500
RECA_RHILV	RECA_BORPE	498
RECA_RHILV	RECA_IDILO	494
RECA_RHILV	RECA_ACIFI	493
RECA_RHILV	RECA_HERAR	493
RECA_RHILV	RECA_BDEBA	488
RECA_RHILV	RECA_NEIMB	486
RECA_RHILV	RECA_NEIGO	484
RECA_RHILV	RECA_PROMI	484
RECA_RHILV	RECA_SHISO	482
RECA_RHILV	RECA_ACIAD	481
RECA_RHILV	RECA_METME	479
RECA_RHILV	RECA_RICPR	479
RECA_RHILV	RECA_PECAS	480
RECA_RHILV	RECA_SERMA	479
RECA_RHILV	RECA_STRMK	479
RECA_RHILV	RECA_VIBPA	478
RECA_RHILV	RECA_SODGM	477
RECA_RHILV	RECA_SODGL	477
RECA_RHILV	RECA_XANOR	476
RECA_RHILV	RECA_ENTAG	476
RECA_RHILV	RECA_ALIFM	475
RECA_RHILV	RECA_PSETO	474
RECA_RHILV	RECA_XANCP	474
RECA_RHILV	RECA_VIBVY	473
RECA_RHILV	RECA_PSEFL	473
RECA_RHILV	RECA_PSEPU	472
RECA_RHILV	RECA_ALKEH	471
RECA_RHILV	RECA_CLOB8	471
RECA_RHILV	RECA_CLOPE	471
RECA_RHILV	RECA_PHOPR	470
RECA_RHILV	RECA_METFL	469
RECA_RHILV	RECA_VIBAN	469
RECA_RHILV	RECA_STRVP	468
RECA_RHILV	RECA_STRLI	468
RECA_RHILV	RECA_LEIXX	467
RECA_RHILV	RECA_STUST	466
RECA_RHILV	RECA_STRAM	466
RECA_RHILV	RECA_LEPME	462
RECA_RHILV	RECA_XANCI	459
RECA_RHILV	RECA_XANAC	459
RECA_RHILV	RECA_MANHA	459
RECA_RHILV	RECA_HALH5	457
RECA_RHILV	RECA_DESPS	457
RECA_RHILV	RECA_STRRM	457
RECA_RHILV	RECA_BIFBR	456
RECA_RHILV	RECA_BIFLO	454
RECA_RHILV	RECA_PSECP	452
RECA_RHILV	RECA_COREF	452
RECA_RHILV	RECA_BACLI	451
RECA_RHILV	RECA_STAAR	449
RECA_RHILV	RECA_STAAS	449
RECA_RHILV	RECA_STAAC	449
RECA_RHILV	RECA_STAAB	449
RECA_RHILV	RECA_STAAW	449
RECA_RHILV	RECA_STAAU	449
RECA_RHILV	RECA_LEVBA	446
RECA_RHILV	RECA_CAMLA	441
RECA_RHILV	RECA_CAMJE	440
RECA_RHILV	RECA_LISWE	440
RECA_RHILV	RECA_LISIV	440
RECA_RHILV	RECA_LISSE	440
RECA_RHILV	RECA_LISIN	438
RECA_RHILV	RECA_STAES	436
RECA_RHILV	RECA_LACPE	436
RECA_RHILV	RECA_NEIMU	431
RECA_RHILV	RECA_LATSS	432
RECA_RHILV	RECA_LIMRJ	424
RECA_RHILV	RECA_LIMRD	424
RECA_RHILV	RECA_THEM4	423
RECA_RHILV	RECA_LIMPL	424
RECA_RHILV	RECA_BACFR	421
RECA_RHILV	RECA_AQUPY	422
RECA_RHILV	RECA_THESQ	422
RECA_RHILV	RECA_THENN	421
RECA_RHILV	RECA_THEP1	421
RECA_RHILV	RECA_PARMW	421
RECA_RHILV	RECA_LACAC	416
RECA_RHILV	RECA_TRIV2	412
RECA_RHILV	RECA_THEAQ	409
RECA_RHILV	RECA_STRAG	407
RECA_RHILV	RECA_LACLC	402
RECA_RHILV	RECA_THET2	396
RECA_RHILV	RECA_THET8	394
RECA_RHILV	RECA_THETH	390
RECA_RHILV	RECA_PETMO	389
RECA_RHILV	RECA_DEIGD	388
RECA_RHILV	RECA_FUSNN	379
RECA_METME	RECA_METFL	569
RECA_METME	RECA_HYDCU	530
RECA_METME	RECA_BORPE	524
RECA_METME	RECA_HERAR	519
RECA_METME	RECA_PSEPU	517
RECA_METME	RECA_ACIFI	516
RECA_METME	RECA_ACIAD	514
RECA_METME	RECA_PSETO	514
RECA_METME	RECA_IDILO	511
RECA_METME	RECA_PSEFL	511
RECA_METME	RECA_STUST	507
RECA_METME	RECA_STRMK	506
RECA_METME	RECA_RHOPA	504
RECA_METME	RECA_XANOR	504
RECA_METME	RECA_ALKEH	503
RECA_METME	RECA_ALIFM	503
RECA_METME	RECA_PECAS	503
RECA_METME	RECA_XANCP	502
RECA_METME	RECA_VIBAN	502
RECA_METME	RECA_NEIMB	502
RECA_METME	RECA_NEIGO	501
RECA_METME	RECA_SERMA	501
RECA_METME	RECA_PHOPR	500
RECA_METME	RECA_RHILV	500
RECA_METME	RECA_GLUOX	499
RECA_METME	RECA_ENTAG	499
RECA_METME	RECA_PROMI	498
RECA_METME	RECA_VIBPA	498
RECA_METME	RECA_VIBVY	497
RECA_METME	RECA_RHIET	497
RECA_METME	RECA_SODGM	495
RECA_METME	RECA_SODGL	495
RECA_METME	RECA_SHISO	490
RECA_METME	RECA_ZYMMO	490
RECA_METME	RECA_BLAVI	488
RECA_METME	RECA_RHOCA	488
RECA_METME	RECA_PARDE	484
RECA_METME	RECA_XANCI	478
RECA_METME	RECA_XANAC	478
RECA_METME	RECA_MANHA	478
RECA_METME	RECA_HALH5	472
RECA_METME	RECA_LEPME	471
RECA_METME	RECA_LEIXX	466
RECA_METME	RECA_BDEBA	467
RECA_METME	RECA_CLOPE	464
RECA_METME	RECA_DESPS	464
RECA_METME	RECA_BACLI	462
RECA_METME	RECA_STRVP	462
RECA_METME	RECA_RICPR	460
RECA_METME	RECA_STRAM	461
RECA_METME	RECA_CLOB8	460
RECA_METME	RECA_STAAR	457
RECA_METME	RECA_STAAS	457
RECA_METME	RECA_STAAC	457
RECA_METME	RECA_STAAB	457
RECA_METME	RECA_STAAW	457
RECA_METME	RECA_STAAU	457
RECA_METME	RECA_STRLI	457
RECA_METME	RECA_STRRM	454
RECA_METME	RECA_PSECP	452
RECA_METME	RECA_BIFBR	453
RECA_METME	RECA_NEIMU	447
RECA_METME	RECA_LACPE	451
RECA_METME	RECA_LISIV	449
RECA_METME	RECA_LISWE	449
RECA_METME	RECA_BIFLO	451
RECA_METME	RECA_LISSE	449
RECA_METME	RECA_LISIN	449
RECA_METME	RECA_LIMRJ	448
RECA_METME	RECA_LIMRD	448
RECA_METME	RECA_LEVBA	448
RECA_METME	RECA_COREF	448
RECA_METME	RECA_CAMLA	444
RECA_METME	RECA_LATSS	441
RECA_METME	RECA_STAES	441
RECA_METME	RECA_STRAG	439
RECA_METME	RECA_CAMJE	437
RECA_METME	RECA_LIMPL	436
RECA_METME	RECA_PARMW	423
RECA_METME	RECA_LACAC	414
RECA_METME	RECA_LACLC	414
RECA_METME	RECA_BACFR	410
RECA_METME	RECA_AQUPY	410
RECA_METME	RECA_THEAQ	409
RECA_METME	RECA_TRIV2	409
RECA_METME	RECA_THEP1	406
RECA_METME	RECA_THENN	405
RECA_METME	RECA_THEM4	404
RECA_METME	RECA_THESQ	404
RECA_METME	RECA_THET8	398
RECA_METME	RECA_PETMO	398
RECA_METME	RECA_THETH	394
RECA_METME	RECA_THET2	394
RECA_METME	RECA_DEIGD	375
RECA_METME	RECA_FUSNN	370
RECA_RHIET	RECA_RHILV	676
RECA_RHIET	RECA_RHOPA	585
RECA_RHIET	RECA_BLAVI	573
RECA_RHIET	RECA_ZYMMO	541
RECA_RHIET	RECA_GLUOX	536
RECA_RHIET	RECA_RHOCA	536
RECA_RHIET	RECA_PARDE	531
RECA_RHIET	RECA_HYDCU	501
RECA_RHIET	RECA_BORPE	499
RECA_RHIET	RECA_IDILO	496
RECA_RHIET	RECA_HERAR	495
RECA_RHIET	RECA_ACIFI	493
RECA_RHIET	RECA_ACIAD	486
RECA_RHIET	RECA_NEIMB	486
RECA_RHIET	RECA_BDEBA	487
RECA_RHIET	RECA_PROMI	485
RECA_RHIET	RECA_RICPR	484
RECA_RHIET	RECA_NEIGO	484
RECA_RHIET	RECA_SHISO	483
RECA_RHIET	RECA_STRMK	481
RECA_RHIET	RECA_PECAS	480
RECA_RHIET	RECA_SERMA	479
RECA_RHIET	RECA_SODGM	479
RECA_RHIET	RECA_SODGL	479
RECA_RHIET	RECA_VIBPA	479
RECA_RHIET	RECA_XANOR	479
RECA_RHIET	RECA_METME	477
RECA_RHIET	RECA_XANCP	476
RECA_RHIET	RECA_ALIFM	476
RECA_RHIET	RECA_CLOB8	476
RECA_RHIET	RECA_ENTAG	475
RECA_RHIET	RECA_PSETO	474
RECA_RHIET	RECA_VIBVY	474
RECA_RHIET	RECA_CLOPE	473
RECA_RHIET	RECA_VIBAN	472
RECA_RHIET	RECA_PSEFL	472
RECA_RHIET	RECA_PSEPU	471
RECA_RHIET	RECA_ALKEH	471
RECA_RHIET	RECA_PHOPR	470
RECA_RHIET	RECA_STRVP	470
RECA_RHIET	RECA_METFL	467
RECA_RHIET	RECA_STUST	467
RECA_RHIET	RECA_STRAM	468
RECA_RHIET	RECA_STRLI	467
RECA_RHIET	RECA_LEIXX	466
RECA_RHIET	RECA_LEPME	467
RECA_RHIET	RECA_MANHA	463
RECA_RHIET	RECA_XANCI	461
RECA_RHIET	RECA_XANAC	461
RECA_RHIET	RECA_STRRM	460
