qseqid	sseqid	bitscore
RECA_STRMK	RECA_XANOR	650
RECA_STRMK	LEXA_DEIRA	0
RECA_STRMK	RECA_XANAC	638
RECA_STRMK	RECA_XANCI	638
RECA_STRMK	RECA_BORPE	0
RECA_STRMK	RECA_LACLC	0
RECA_STRMK	RECA_LEPME	0
RECA_STRMK	RECA_NEIMB	0
RECA_STRMK	RECA_PROMI	0
RECA_STRMK	RECA_TRIV2	409
RECA_STRMK	RECA_ACIFI	0
RECA_STRMK	RECA_SERMA	0
RECA_STRMK	RECA_METFL	0
RECA_STRMK	RECA_NEIGO	0
RECA_STRMK	RECA_BACFR	0
RECA_STRMK	RECA_RHILV	0
RECA_STRMK	RECA_METME	0
RECA_STRMK	RECA_RHIET	0
RECA_STRMK	RECA_VIBAN	495
RECA_STRMK	RECA_ENTAG	0
RECA_STRMK	RECA_AQUPY	0
RECA_STRMK	RECA_STRAM	0
RECA_STRMK	RECA_RICPR	0
RECA_STRMK	RECA_ACIAD	0
RECA_STRMK	RECA_CLOB8	0
RECA_STRMK	RECA_RHOCA	0
RECA_STRMK	RECA_GLUOX	0
RECA_STRMK	RECA_LIMPL	0
RECA_STRMK	RECA_STRLI	0
RECA_STRMK	RECA_STRVP	466
RECA_STRMK	RECA_THEAQ	407
RECA_STRMK	RECA_THET2	405
RECA_STRMK	RECA_THETH	405
RECA_STRMK	RECA_BACLI	0
RECA_STRMK	RECA_BDEBA	0
RECA_STRMK	RECA_SODGL	0
RECA_STRMK	RECA_STAAU	0
RECA_STRMK	RECA_STAAW	0
RECA_STRMK	RECA_CLOPE	0
RECA_STRMK	RECA_PARDE	0
RECA_STRMK	RECA_STRRM	458
RECA_STRMK	RECA_PSEFL	0
RECA_STRMK	RECA_LEVBA	0
RECA_STRMK	RECA_PSEPU	0
RECA_STRMK	RECA_STUST	487
RECA_STRMK	RECA_ALKEH	0
RECA_STRMK	RECA_CAMJE	0
RECA_STRMK	RECA_DEIGD	0
RECA_STRMK	RECA_SODGM	0
RECA_STRMK	RECA_STAAB	0
RECA_STRMK	RECA_HYDCU	0
RECA_STRMK	RECA_LATSS	0
RECA_STRMK	RECA_NEIMU	0
RECA_STRMK	RECA_LACAC	0
RECA_STRMK	RECA_STAAC	0
RECA_STRMK	RECA_IDILO	0
RECA_STRMK	RECA_THET8	407
RECA_STRMK	RECA_XANCP	651
RECA_STRMK	RECA_LEIXX	0
RECA_STRMK	RECA_DESPS	0
RECA_STRMK	RECA_PECAS	0
RECA_STRMK	RECA_STAAS	0
RECA_STRMK	RECA_STAAR	0
RECA_STRMK	RECA_LACPE	0
RECA_STRMK	RECA_PHOPR	0
RECA_STRMK	RECA_VIBVY	488
RECA_STRMK	RECA_PARMW	0
RECA_STRMK	RECA_LISIV	0
RECA_STRMK	RECA_LISWE	0
RECA_STRMK	RECA_LISSE	0
RECA_STRMK	RECA_VIBPA	489
RECA_STRMK	RECA_STAES	0
RECA_STRMK	RECA_COREF	0
RECA_STRMK	RECA_BIFLO	0
RECA_STRMK	RECA_FUSNN	0
RECA_STRMK	RECA_LISIN	0
RECA_STRMK	RECA_CAMLA	0
RECA_STRMK	RECA_STRAG	0
RECA_STRMK	RECA_HALH5	0
RECA_STRMK	RECA_PSETO	0
RECA_STRMK	RECA_MANHA	0
RECA_STRMK	RECX_DEIRA	0
RECA_STRMK	RECA_BIFBR	0
RECA_STRMK	RECA_ZYMMO	468
RECA_STRMK	RECA_RHOPA	0
RECA_STRMK	RECA_SHISO	0
RECA_STRMK	RECA_BLAVI	0
RECA_LIMRJ	RECA_ALIFM	0
RECA_LIMRJ	RECA_PSECP	435
RECA_LIMRJ	RECA_THENN	409
RECA_LIMRJ	LEXA_THENN	0
RECA_LIMRJ	RECA_XANOR	416
RECA_LIMRJ	LEXA_DEIRA	0
RECA_LIMRJ	RECA_XANAC	422
RECA_LIMRJ	RECA_XANCI	422
RECA_LIMRJ	RECA_BORPE	0
RECA_LIMRJ	RECA_LACLC	0
RECA_LIMRJ	RECA_LEPME	0
RECA_LIMRJ	RECA_NEIMB	446
RECA_LIMRJ	RECA_PROMI	434
RECA_LIMRJ	RECA_TRIV2	424
RECA_LIMRJ	RECA_ACIFI	0
RECA_LIMRJ	RECA_SERMA	416
RECA_LIMRJ	RECA_METFL	441
RECA_LIMRJ	RECA_NEIGO	444
RECA_LIMRJ	RECA_BACFR	0
RECA_LIMRJ	RECA_RHILV	426
RECA_LIMRJ	RECA_METME	448
RECA_LIMRJ	RECA_RHIET	422
RECA_LIMRJ	RECA_VIBAN	416
RECA_LIMRJ	RECA_ENTAG	0
RECA_LIMRJ	RECA_AQUPY	0
RECA_LIMRJ	RECA_STRAM	456
RECA_LIMRJ	RECA_RICPR	427
RECA_LIMRJ	RECA_ACIAD	0
RECA_LIMRJ	RECA_CLOB8	0
RECA_LIMRJ	RECA_RHOCA	438
RECA_LIMRJ	RECA_GLUOX	0
RECA_LIMRJ	RECA_LIMPL	0
RECA_LIMRJ	RECA_STRLI	462
RECA_LIMRJ	RECA_STRVP	457
RECA_LIMRJ	RECA_THEAQ	400
RECA_LIMRJ	RECA_THET2	404
RECA_LIMRJ	RECA_THETH	400
RECA_LIMRJ	RECA_BACLI	0
RECA_LIMRJ	RECA_BDEBA	0
RECA_LIMRJ	RECA_SODGL	415
RECA_LIMRJ	RECA_STAAU	489
RECA_LIMRJ	RECA_STAAW	489
RECA_LIMRJ	RECA_CLOPE	0
RECA_LIMRJ	RECA_PARDE	443
RECA_LIMRJ	RECA_STRRM	446
RECA_LIMRJ	RECA_PSEFL	416
RECA_LIMRJ	RECA_LEVBA	0
RECA_LIMRJ	RECA_PSEPU	421
RECA_LIMRJ	RECA_STUST	419
RECA_LIMRJ	RECA_ALKEH	0
RECA_LIMRJ	RECA_CAMJE	0
RECA_LIMRJ	RECA_DEIGD	0
RECA_LIMRJ	RECA_SODGM	415
RECA_LIMRJ	RECA_STAAB	489
RECA_LIMRJ	RECA_HYDCU	0
RECA_LIMRJ	RECA_LATSS	0
RECA_LIMRJ	RECA_NEIMU	383
RECA_LIMRJ	RECA_LACAC	0
RECA_LIMRJ	RECA_STAAC	489
RECA_LIMRJ	RECA_IDILO	0
RECA_LIMRJ	RECA_THET8	404
RECA_LIMRJ	RECA_XANCP	421
RECA_LIMRJ	RECA_LEIXX	0
RECA_LIMRJ	RECA_DESPS	0
RECA_LIMRJ	RECA_PECAS	416
RECA_LIMRJ	RECA_STAAS	489
RECA_LIMRJ	RECA_STAAR	489
RECA_LIMRJ	RECA_LACPE	0
RECA_LIMRJ	RECA_PHOPR	415
RECA_LIMRJ	RECA_VIBVY	419
RECA_LIMRJ	RECA_PARMW	415
RECA_LIMRJ	RECA_LISIV	518
RECA_LIMRJ	RECA_LISWE	519
RECA_LIMRJ	RECA_LISSE	518
RECA_LIMRJ	RECA_VIBPA	417
RECA_LIMRJ	RECA_STAES	493
RECA_LIMRJ	RECA_COREF	0
RECA_LIMRJ	RECA_BIFLO	0
RECA_LIMRJ	RECA_FUSNN	0
RECA_LIMRJ	RECA_LISIN	517
RECA_LIMRJ	RECA_CAMLA	0
RECA_LIMRJ	RECA_STRAG	464
RECA_LIMRJ	RECA_HALH5	0
RECA_LIMRJ	RECA_PSETO	416
RECA_LIMRJ	RECA_MANHA	431
RECA_LIMRJ	RECX_DEIRA	0
RECA_LIMRJ	RECA_BIFBR	0
RECA_LIMRJ	RECA_ZYMMO	451
RECA_LIMRJ	RECA_RHOPA	438
RECA_LIMRJ	RECA_SHISO	416
RECA_LIMRJ	RECA_BLAVI	0
RECA_ALIFM	RECA_PSECP	442
RECA_ALIFM	RECA_THENN	403
RECA_ALIFM	LEXA_THENN	0
RECA_ALIFM	RECA_XANOR	486
RECA_ALIFM	LEXA_DEIRA	0
RECA_ALIFM	RECA_XANAC	488
RECA_ALIFM	RECA_XANCI	488
RECA_ALIFM	RECA_BORPE	496
RECA_ALIFM	RECA_LACLC	400
RECA_ALIFM	RECA_LEPME	468
RECA_ALIFM	RECA_NEIMB	489
RECA_ALIFM	RECA_PROMI	570
RECA_ALIFM	RECA_TRIV2	416
RECA_ALIFM	RECA_ACIFI	0
RECA_ALIFM	RECA_SERMA	583
RECA_ALIFM	RECA_METFL	512
RECA_ALIFM	RECA_NEIGO	487
RECA_ALIFM	RECA_BACFR	400
RECA_ALIFM	RECA_RHILV	476
RECA_ALIFM	RECA_METME	503
RECA_ALIFM	RECA_RHIET	477
RECA_ALIFM	RECA_VIBAN	635
RECA_ALIFM	RECA_ENTAG	584
RECA_ALIFM	RECA_AQUPY	386
RECA_ALIFM	RECA_STRAM	463
RECA_ALIFM	RECA_RICPR	475
RECA_ALIFM	RECA_ACIAD	0
RECA_ALIFM	RECA_CLOB8	450
RECA_ALIFM	RECA_RHOCA	473
RECA_ALIFM	RECA_GLUOX	473
RECA_ALIFM	RECA_LIMPL	417
RECA_ALIFM	RECA_STRLI	460
RECA_ALIFM	RECA_STRVP	468
RECA_ALIFM	RECA_THEAQ	416
RECA_ALIFM	RECA_THET2	414
RECA_ALIFM	RECA_THETH	412
RECA_ALIFM	RECA_BACLI	446
RECA_ALIFM	RECA_BDEBA	444
RECA_ALIFM	RECA_SODGL	582
RECA_ALIFM	RECA_STAAU	456
RECA_ALIFM	RECA_STAAW	456
RECA_ALIFM	RECA_CLOPE	462
RECA_ALIFM	RECA_PARDE	473
RECA_ALIFM	RECA_STRRM	456
RECA_ALIFM	RECA_PSEFL	528
RECA_ALIFM	RECA_LEVBA	444
RECA_ALIFM	RECA_PSEPU	521
RECA_ALIFM	RECA_STUST	524
RECA_ALIFM	RECA_ALKEH	520
RECA_ALIFM	RECA_CAMJE	439
RECA_ALIFM	RECA_DEIGD	416
RECA_ALIFM	RECA_SODGM	582
RECA_ALIFM	RECA_STAAB	456
RECA_ALIFM	RECA_HYDCU	509
RECA_ALIFM	RECA_LATSS	423
RECA_ALIFM	RECA_NEIMU	426
RECA_ALIFM	RECA_LACAC	412
RECA_ALIFM	RECA_STAAC	456
RECA_ALIFM	RECA_IDILO	557
RECA_ALIFM	RECA_THET8	414
RECA_ALIFM	RECA_XANCP	484
RECA_ALIFM	RECA_LEIXX	458
RECA_ALIFM	RECA_DESPS	431
RECA_ALIFM	RECA_PECAS	588
RECA_ALIFM	RECA_STAAS	456
RECA_ALIFM	RECA_STAAR	456
RECA_ALIFM	RECA_LACPE	436
RECA_ALIFM	RECA_PHOPR	604
RECA_ALIFM	RECA_VIBVY	634
RECA_ALIFM	RECA_PARMW	414
RECA_ALIFM	RECA_LISIV	446
RECA_ALIFM	RECA_LISWE	445
RECA_ALIFM	RECA_LISSE	446
RECA_ALIFM	RECA_VIBPA	637
RECA_ALIFM	RECA_STAES	454
RECA_ALIFM	RECA_COREF	434
RECA_ALIFM	RECA_BIFLO	442
RECA_ALIFM	RECA_FUSNN	396
RECA_ALIFM	RECA_LISIN	446
RECA_ALIFM	RECA_CAMLA	432
RECA_ALIFM	RECA_STRAG	413
RECA_ALIFM	RECA_HALH5	458
RECA_ALIFM	RECA_PSETO	525
RECA_ALIFM	RECA_MANHA	512
RECA_ALIFM	RECX_DEIRA	0
RECA_ALIFM	RECA_BIFBR	442
RECA_ALIFM	RECA_ZYMMO	470
RECA_ALIFM	RECA_RHOPA	473
RECA_ALIFM	RECA_SHISO	572
RECA_ALIFM	RECA_BLAVI	469
RECA_PSECP	RECA_THENN	427
RECA_PSECP	LEXA_THENN	0
RECA_PSECP	RECA_XANOR	442
RECA_PSECP	LEXA_DEIRA	0
RECA_PSECP	RECA_XANAC	444
RECA_PSECP	RECA_XANCI	444
RECA_PSECP	RECA_BORPE	0
RECA_PSECP	RECA_LACLC	0
RECA_PSECP	RECA_LEPME	0
RECA_PSECP	RECA_NEIMB	0
RECA_PSECP	RECA_PROMI	0
RECA_PSECP	RECA_TRIV2	455
RECA_PSECP	RECA_ACIFI	0
RECA_PSECP	RECA_SERMA	434
RECA_PSECP	RECA_METFL	0
RECA_PSECP	RECA_NEIGO	0
RECA_PSECP	RECA_BACFR	0
RECA_PSECP	RECA_RHILV	456
RECA_PSECP	RECA_METME	0
RECA_PSECP	RECA_RHIET	456
RECA_PSECP	RECA_VIBAN	441
RECA_PSECP	RECA_ENTAG	0
RECA_PSECP	RECA_AQUPY	0
RECA_PSECP	RECA_STRAM	561
RECA_PSECP	RECA_RICPR	438
RECA_PSECP	RECA_ACIAD	0
RECA_PSECP	RECA_CLOB8	0
RECA_PSECP	RECA_RHOCA	434
RECA_PSECP	RECA_GLUOX	0
RECA_PSECP	RECA_LIMPL	0
RECA_PSECP	RECA_STRLI	552
RECA_PSECP	RECA_STRVP	558
RECA_PSECP	RECA_THEAQ	409
RECA_PSECP	RECA_THET2	409
RECA_PSECP	RECA_THETH	404
RECA_PSECP	RECA_BACLI	0
RECA_PSECP	RECA_BDEBA	0
RECA_PSECP	RECA_SODGL	431
RECA_PSECP	RECA_STAAU	462
RECA_PSECP	RECA_STAAW	462
RECA_PSECP	RECA_CLOPE	0
RECA_PSECP	RECA_PARDE	0
RECA_PSECP	RECA_STRRM	563
RECA_PSECP	RECA_PSEFL	448
RECA_PSECP	RECA_LEVBA	0
RECA_PSECP	RECA_PSEPU	446
RECA_PSECP	RECA_STUST	445
RECA_PSECP	RECA_ALKEH	0
RECA_PSECP	RECA_CAMJE	0
RECA_PSECP	RECA_DEIGD	0
RECA_PSECP	RECA_SODGM	431
RECA_PSECP	RECA_STAAB	462
RECA_PSECP	RECA_HYDCU	0
RECA_PSECP	RECA_LATSS	0
RECA_PSECP	RECA_NEIMU	0
RECA_PSECP	RECA_LACAC	0
RECA_PSECP	RECA_STAAC	462
RECA_PSECP	RECA_IDILO	0
RECA_PSECP	RECA_THET8	408
RECA_PSECP	RECA_XANCP	443
RECA_PSECP	RECA_LEIXX	0
RECA_PSECP	RECA_DESPS	0
RECA_PSECP	RECA_PECAS	0
RECA_PSECP	RECA_STAAS	462
RECA_PSECP	RECA_STAAR	462
RECA_PSECP	RECA_LACPE	0
RECA_PSECP	RECA_PHOPR	0
RECA_PSECP	RECA_VIBVY	431
RECA_PSECP	RECA_PARMW	0
RECA_PSECP	RECA_LISIV	0
RECA_PSECP	RECA_LISWE	0
RECA_PSECP	RECA_LISSE	0
RECA_PSECP	RECA_VIBPA	440
RECA_PSECP	RECA_STAES	456
RECA_PSECP	RECA_COREF	0
RECA_PSECP	RECA_BIFLO	0
RECA_PSECP	RECA_FUSNN	0
RECA_PSECP	RECA_LISIN	0
RECA_PSECP	RECA_CAMLA	0
RECA_PSECP	RECA_STRAG	414
RECA_PSECP	RECA_HALH5	0
RECA_PSECP	RECA_PSETO	450
RECA_PSECP	RECA_MANHA	0
RECA_PSECP	RECX_DEIRA	0
RECA_PSECP	RECA_BIFBR	0
RECA_PSECP	RECA_ZYMMO	462
RECA_PSECP	RECA_RHOPA	446
RECA_PSECP	RECA_SHISO	429
RECA_PSECP	RECA_BLAVI	0
RECA_THENN	LEXA_THENN	0
RECA_THENN	RECA_XANOR	397
RECA_THENN	LEXA_DEIRA	0
RECA_THENN	RECA_XANAC	398
RECA_THENN	RECA_XANCI	398
RECA_THENN	RECA_BORPE	0
RECA_THENN	RECA_LACLC	0
RECA_THENN	RECA_LEPME	0
RECA_THENN	RECA_NEIMB	0
RECA_THENN	RECA_PROMI	0
RECA_THENN	RECA_TRIV2	399
RECA_THENN	RECA_ACIFI	0
RECA_THENN	RECA_SERMA	0
RECA_THENN	RECA_METFL	0
RECA_THENN	RECA_NEIGO	0
RECA_THENN	RECA_BACFR	0
RECA_THENN	RECA_RHILV	0
RECA_THENN	RECA_METME	0
RECA_THENN	RECA_RHIET	0
RECA_THENN	RECA_VIBAN	395
RECA_THENN	RECA_ENTAG	0
RECA_THENN	RECA_AQUPY	0
RECA_THENN	RECA_STRAM	0
RECA_THENN	RECA_RICPR	0
RECA_THENN	RECA_ACIAD	0
RECA_THENN	RECA_CLOB8	0
RECA_THENN	RECA_RHOCA	0
RECA_THENN	RECA_GLUOX	0
RECA_THENN	RECA_LIMPL	0
RECA_THENN	RECA_STRLI	0
RECA_THENN	RECA_STRVP	0
RECA_THENN	RECA_THEAQ	0
RECA_THENN	RECA_THET2	385
RECA_THENN	RECA_THETH	380
RECA_THENN	RECA_BACLI	0
RECA_THENN	RECA_BDEBA	0
RECA_THENN	RECA_SODGL	0
RECA_THENN	RECA_STAAU	0
RECA_THENN	RECA_STAAW	0
RECA_THENN	RECA_CLOPE	0
RECA_THENN	RECA_PARDE	0
RECA_THENN	RECA_STRRM	0
RECA_THENN	RECA_PSEFL	0
RECA_THENN	RECA_LEVBA	0
RECA_THENN	RECA_PSEPU	0
RECA_THENN	RECA_STUST	0
RECA_THENN	RECA_ALKEH	0
RECA_THENN	RECA_CAMJE	0
RECA_THENN	RECA_DEIGD	0
RECA_THENN	RECA_SODGM	0
RECA_THENN	RECA_STAAB	0
RECA_THENN	RECA_HYDCU	0
RECA_THENN	RECA_LATSS	0
RECA_THENN	RECA_NEIMU	0
RECA_THENN	RECA_LACAC	0
RECA_THENN	RECA_STAAC	0
RECA_THENN	RECA_IDILO	0
RECA_THENN	RECA_THET8	384
RECA_THENN	RECA_XANCP	398
RECA_THENN	RECA_LEIXX	0
RECA_THENN	RECA_DESPS	0
RECA_THENN	RECA_PECAS	0
RECA_THENN	RECA_STAAS	0
RECA_THENN	RECA_STAAR	0
RECA_THENN	RECA_LACPE	0
RECA_THENN	RECA_PHOPR	0
RECA_THENN	RECA_VIBVY	399
RECA_THENN	RECA_PARMW	0
RECA_THENN	RECA_LISIV	0
RECA_THENN	RECA_LISWE	0
RECA_THENN	RECA_LISSE	0
RECA_THENN	RECA_VIBPA	402
RECA_THENN	RECA_STAES	0
RECA_THENN	RECA_COREF	0
RECA_THENN	RECA_BIFLO	0
RECA_THENN	RECA_FUSNN	0
RECA_THENN	RECA_LISIN	0
RECA_THENN	RECA_CAMLA	0
RECA_THENN	RECA_STRAG	0
RECA_THENN	RECA_HALH5	0
RECA_THENN	RECA_PSETO	0
RECA_THENN	RECA_MANHA	0
RECA_THENN	RECX_DEIRA	20.4
RECA_THENN	RECA_BIFBR	0
RECA_THENN	RECA_ZYMMO	408
RECA_THENN	RECA_RHOPA	0
RECA_THENN	RECA_SHISO	0
RECA_THENN	RECA_BLAVI	0
LEXA_THENN	RECA_XANOR	0
LEXA_THENN	LEXA_DEIRA	0
LEXA_THENN	RECA_XANAC	0
LEXA_THENN	RECA_XANCI	0
LEXA_THENN	RECA_BORPE	0
LEXA_THENN	RECA_LACLC	0
LEXA_THENN	RECA_LEPME	0
LEXA_THENN	RECA_NEIMB	0
LEXA_THENN	RECA_PROMI	0
LEXA_THENN	RECA_TRIV2	19.2
LEXA_THENN	RECA_ACIFI	0
LEXA_THENN	RECA_SERMA	0
LEXA_THENN	RECA_METFL	0
LEXA_THENN	RECA_NEIGO	0
LEXA_THENN	RECA_BACFR	0
LEXA_THENN	RECA_RHILV	0
LEXA_THENN	RECA_METME	0
LEXA_THENN	RECA_RHIET	0
LEXA_THENN	RECA_VIBAN	0
LEXA_THENN	RECA_ENTAG	0
LEXA_THENN	RECA_AQUPY	0
LEXA_THENN	RECA_STRAM	0
LEXA_THENN	RECA_RICPR	0
LEXA_THENN	RECA_ACIAD	0
LEXA_THENN	RECA_CLOB8	0
LEXA_THENN	RECA_RHOCA	0
LEXA_THENN	RECA_GLUOX	0
LEXA_THENN	RECA_LIMPL	0
LEXA_THENN	RECA_STRLI	0
LEXA_THENN	RECA_STRVP	0
LEXA_THENN	RECA_THEAQ	19.2
LEXA_THENN	RECA_THET2	0
LEXA_THENN	RECA_THETH	0
LEXA_THENN	RECA_BACLI	0
LEXA_THENN	RECA_BDEBA	0
LEXA_THENN	RECA_SODGL	19.2
LEXA_THENN	RECA_STAAU	0
LEXA_THENN	RECA_STAAW	0
LEXA_THENN	RECA_CLOPE	0
LEXA_THENN	RECA_PARDE	0
LEXA_THENN	RECA_STRRM	0
LEXA_THENN	RECA_PSEFL	20.8
LEXA_THENN	RECA_LEVBA	0
LEXA_THENN	RECA_PSEPU	20.8
LEXA_THENN	RECA_STUST	19.2
LEXA_THENN	RECA_ALKEH	0
LEXA_THENN	RECA_CAMJE	0
LEXA_THENN	RECA_DEIGD	0
LEXA_THENN	RECA_SODGM	19.2
LEXA_THENN	RECA_STAAB	0
LEXA_THENN	RECA_HYDCU	0
LEXA_THENN	RECA_LATSS	0
LEXA_THENN	RECA_NEIMU	0
LEXA_THENN	RECA_LACAC	0
LEXA_THENN	RECA_STAAC	0
LEXA_THENN	RECA_IDILO	0
LEXA_THENN	RECA_THET8	0
LEXA_THENN	RECA_XANCP	0
LEXA_THENN	RECA_LEIXX	0
LEXA_THENN	RECA_DESPS	0
LEXA_THENN	RECA_PECAS	0
LEXA_THENN	RECA_STAAS	0
LEXA_THENN	RECA_STAAR	0
LEXA_THENN	RECA_LACPE	0
LEXA_THENN	RECA_PHOPR	0
LEXA_THENN	RECA_VIBVY	0
LEXA_THENN	RECA_PARMW	20.4
LEXA_THENN	RECA_LISIV	0
LEXA_THENN	RECA_LISWE	0
LEXA_THENN	RECA_LISSE	0
LEXA_THENN	RECA_VIBPA	0
LEXA_THENN	RECA_STAES	0
LEXA_THENN	RECA_COREF	0
LEXA_THENN	RECA_BIFLO	0
LEXA_THENN	RECA_FUSNN	0
LEXA_THENN	RECA_LISIN	0
LEXA_THENN	RECA_CAMLA	0
LEXA_THENN	RECA_STRAG	19.2
LEXA_THENN	RECA_HALH5	0
LEXA_THENN	RECA_PSETO	21.2
LEXA_THENN	RECA_MANHA	0
LEXA_THENN	RECX_DEIRA	0
LEXA_THENN	RECA_BIFBR	0
LEXA_THENN	RECA_ZYMMO	0
LEXA_THENN	RECA_RHOPA	0
LEXA_THENN	RECA_SHISO	0
LEXA_THENN	RECA_BLAVI	0
RECA_XANOR	LEXA_DEIRA	0
RECA_XANOR	RECA_XANAC	0
RECA_XANOR	RECA_XANCI	0
RECA_XANOR	RECA_BORPE	0
RECA_XANOR	RECA_LACLC	0
RECA_XANOR	RECA_LEPME	0
RECA_XANOR	RECA_NEIMB	0
RECA_XANOR	RECA_PROMI	0
RECA_XANOR	RECA_TRIV2	0
RECA_XANOR	RECA_ACIFI	0
RECA_XANOR	RECA_SERMA	0
RECA_XANOR	RECA_METFL	0
RECA_XANOR	RECA_NEIGO	0
RECA_XANOR	RECA_BACFR	0
RECA_XANOR	RECA_RHILV	0
RECA_XANOR	RECA_METME	0
RECA_XANOR	RECA_RHIET	0
RECA_XANOR	RECA_VIBAN	0
RECA_XANOR	RECA_ENTAG	0
RECA_XANOR	RECA_AQUPY	0
RECA_XANOR	RECA_STRAM	0
RECA_XANOR	RECA_RICPR	0
RECA_XANOR	RECA_ACIAD	0
RECA_XANOR	RECA_CLOB8	0
RECA_XANOR	RECA_RHOCA	0
RECA_XANOR	RECA_GLUOX	0
RECA_XANOR	RECA_LIMPL	0
RECA_XANOR	RECA_STRLI	0
RECA_XANOR	RECA_STRVP	0
RECA_XANOR	RECA_THEAQ	0
RECA_XANOR	RECA_THET2	0
RECA_XANOR	RECA_THETH	0
RECA_XANOR	RECA_BACLI	0
RECA_XANOR	RECA_BDEBA	0
RECA_XANOR	RECA_SODGL	0
RECA_XANOR	RECA_STAAU	0
RECA_XANOR	RECA_STAAW	0
RECA_XANOR	RECA_CLOPE	0
RECA_XANOR	RECA_PARDE	0
RECA_XANOR	RECA_STRRM	0
RECA_XANOR	RECA_PSEFL	0
RECA_XANOR	RECA_LEVBA	0
RECA_XANOR	RECA_PSEPU	0
RECA_XANOR	RECA_STUST	0
RECA_XANOR	RECA_ALKEH	0
RECA_XANOR	RECA_CAMJE	0
RECA_XANOR	RECA_DEIGD	0
RECA_XANOR	RECA_SODGM	0
RECA_XANOR	RECA_STAAB	0
RECA_XANOR	RECA_HYDCU	0
RECA_XANOR	RECA_LATSS	0
RECA_XANOR	RECA_NEIMU	0
RECA_XANOR	RECA_LACAC	0
RECA_XANOR	RECA_STAAC	0
RECA_XANOR	RECA_IDILO	0
RECA_XANOR	RECA_THET8	0
RECA_XANOR	RECA_XANCP	0
RECA_XANOR	RECA_LEIXX	0
RECA_XANOR	RECA_DESPS	0
RECA_XANOR	RECA_PECAS	0
RECA_XANOR	RECA_STAAS	0
RECA_XANOR	RECA_STAAR	0
RECA_XANOR	RECA_LACPE	0
RECA_XANOR	RECA_PHOPR	0
RECA_XANOR	RECA_VIBVY	0
RECA_XANOR	RECA_PARMW	0
RECA_XANOR	RECA_LISIV	0
RECA_XANOR	RECA_LISWE	0
RECA_XANOR	RECA_LISSE	0
RECA_XANOR	RECA_VIBPA	0
RECA_XANOR	RECA_STAES	0
RECA_XANOR	RECA_COREF	0
RECA_XANOR	RECA_BIFLO	0
RECA_XANOR	RECA_FUSNN	0
RECA_XANOR	RECA_LISIN	0
RECA_XANOR	RECA_CAMLA	0
RECA_XANOR	RECA_STRAG	0
RECA_XANOR	RECA_HALH5	0
RECA_XANOR	RECA_PSETO	0
RECA_XANOR	RECA_MANHA	0
RECA_XANOR	RECX_DEIRA	0
RECA_XANOR	RECA_BIFBR	0
RECA_XANOR	RECA_ZYMMO	465
RECA_XANOR	RECA_RHOPA	0
RECA_XANOR	RECA_SHISO	0
RECA_XANOR	RECA_BLAVI	0
LEXA_DEIRA	RECA_XANAC	0
LEXA_DEIRA	RECA_XANCI	0
LEXA_DEIRA	RECA_BORPE	0
LEXA_DEIRA	RECA_LACLC	0
LEXA_DEIRA	RECA_LEPME	0
LEXA_DEIRA	RECA_NEIMB	0
LEXA_DEIRA	RECA_PROMI	0
LEXA_DEIRA	RECA_TRIV2	0
LEXA_DEIRA	RECA_ACIFI	0
LEXA_DEIRA	RECA_SERMA	0
LEXA_DEIRA	RECA_METFL	0
LEXA_DEIRA	RECA_NEIGO	0
LEXA_DEIRA	RECA_BACFR	0
LEXA_DEIRA	RECA_RHILV	0
LEXA_DEIRA	RECA_METME	0
LEXA_DEIRA	RECA_RHIET	0
LEXA_DEIRA	RECA_VIBAN	0
LEXA_DEIRA	RECA_ENTAG	0
LEXA_DEIRA	RECA_AQUPY	0
LEXA_DEIRA	RECA_STRAM	0
LEXA_DEIRA	RECA_RICPR	0
LEXA_DEIRA	RECA_ACIAD	0
LEXA_DEIRA	RECA_CLOB8	0
LEXA_DEIRA	RECA_RHOCA	0
LEXA_DEIRA	RECA_GLUOX	0
LEXA_DEIRA	RECA_LIMPL	0
LEXA_DEIRA	RECA_STRLI	0
LEXA_DEIRA	RECA_STRVP	0
LEXA_DEIRA	RECA_THEAQ	0
LEXA_DEIRA	RECA_THET2	0
LEXA_DEIRA	RECA_THETH	0
LEXA_DEIRA	RECA_BACLI	0
LEXA_DEIRA	RECA_BDEBA	0
LEXA_DEIRA	RECA_SODGL	0
LEXA_DEIRA	RECA_STAAU	0
LEXA_DEIRA	RECA_STAAW	0
LEXA_DEIRA	RECA_CLOPE	0
LEXA_DEIRA	RECA_PARDE	0
LEXA_DEIRA	RECA_STRRM	0
LEXA_DEIRA	RECA_PSEFL	0
LEXA_DEIRA	RECA_LEVBA	0
LEXA_DEIRA	RECA_PSEPU	0
LEXA_DEIRA	RECA_STUST	0
LEXA_DEIRA	RECA_ALKEH	0
LEXA_DEIRA	RECA_CAMJE	0
LEXA_DEIRA	RECA_DEIGD	0
LEXA_DEIRA	RECA_SODGM	0
LEXA_DEIRA	RECA_STAAB	0
LEXA_DEIRA	RECA_HYDCU	0
LEXA_DEIRA	RECA_LATSS	0
LEXA_DEIRA	RECA_NEIMU	0
LEXA_DEIRA	RECA_LACAC	0
LEXA_DEIRA	RECA_STAAC	0
LEXA_DEIRA	RECA_IDILO	0
